Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,ROA - Return On Assets,Operating Cash Flow Per Share,Free Cash Flow Per Share
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9291,0.1243,0.1583,23.9528,12.1125,12.1125,12.2259,7.8633,1.2715,22.8183,10.9594,-0.6485,-0.6984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3953,2.4553,-1.7316,39.2677,25.9922,25.9922,9.9146,12.4248,0.7403,-6.4332,6.8694,0.3234,0.3402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3953,2.4553,-1.7316,39.2677,25.9922,25.9922,9.9146,12.4248,0.7403,-6.4332,6.8694,0.3234,0.3402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3953,2.4553,-1.7316,39.2677,25.9922,25.9922,9.9146,12.4248,0.7403,-6.4332,6.8694,0.3234,0.3402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3953,2.4553,-1.7316,39.2677,25.9922,25.9922,9.9146,12.4248,0.7403,-6.4332,6.8694,0.3234,0.3402
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7028,0.453,0.828,17.5583,3.9135,3.9135,2.2613,5.5702,0.7409,9.3446,4.1272,-1.3745,-1.4152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.6933,0.3938,0.6497,16.8692,1.5728,1.5728,0.3327,1.9743,0.6787,2.7368,1.34,-2.1673,-2.1582
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.652,0.2403,0.3203,50.8848,17.1216,17.1216,16.1033,11.9634,0.6817,13.9972,8.2056,0.1706,0.2293
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.652,0.2403,0.3203,50.8848,17.1216,17.1216,16.1033,11.9634,0.6817,13.9972,8.2056,0.1706,0.2293
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.652,0.2403,0.3203,50.8848,17.1216,17.1216,16.1033,11.9634,0.6817,13.9972,8.2056,0.1706,0.2293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1521,0.5116,1.2064,62.5807,17.2434,17.2434,11.2845,7.39,0.3424,9.5611,2.5988,-0.2927,-0.6594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1521,0.5116,1.2064,62.5807,17.2434,17.2434,11.2845,7.39,0.3424,9.5611,2.5988,-0.2927,-0.6594
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1521,0.5116,1.2064,62.5807,17.2434,17.2434,11.2845,7.39,0.3424,9.5611,2.5988,-0.2927,-0.6594
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0846,0.304,0.5302,10.9948,2.0436,2.0436,0.9289,-0.3547,1.1608,3.5156,0.7057,0.1509,0.197
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0846,0.304,0.5302,10.9948,2.0436,2.0436,0.9289,-0.3547,1.1608,3.5156,0.7057,0.1509,0.197
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8909,0.199,0.2522,48.2101,13.6895,13.6895,12.6091,10.9512,0.5367,9.3468,5.5474,2.6819,2.4281
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121,0.1655,0.2924,100.0,39.8793,39.8793,35.8954,45.7747,0.3019,12.1176,7.0854,1.7738,7.8423
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2121,0.1655,0.2924,100.0,39.8793,39.8793,35.8954,45.7747,0.3019,12.1176,7.0854,1.7738,7.8423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.457,0.53,1.3693,59.6417,26.1171,26.1171,23.752,20.2999,0.5024,33.7729,10.2205,-0.4449,-0.7891
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5691,0.4145,0.7148,34.1079,12.1089,12.1089,1.4333,0.9333,0.508,0.9806,0.4775,-0.9157,-0.5041
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7349,0.2835,0.3993,39.6537,15.1084,15.1084,13.3091,11.4593,0.7138,13.6858,7.2382,0.4082,0.0881
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7349,0.2835,0.3993,39.6537,15.1084,15.1084,13.3091,11.4593,0.7138,13.6858,7.2382,0.4082,0.0881
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384,0.3284,0.5105,100.0,8.5791,8.5791,6.6882,2.6337,0.2821,1.5702,0.7429,-0.4798,-3.591
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384,0.3284,0.5105,100.0,8.5791,8.5791,6.6882,2.6337,0.2821,1.5702,0.7429,-0.4798,-3.591
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3869,0.3869,0.6506,76.6953,34.2317,34.2317,25.8456,16.5673,0.1936,7.396,3.2077,-0.1098,-1.3274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3869,0.3869,0.6506,76.6953,34.2317,34.2317,25.8456,16.5673,0.1936,7.396,3.2077,-0.1098,-1.3274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3869,0.3869,0.6506,76.6953,34.2317,34.2317,25.8456,16.5673,0.1936,7.396,3.2077,-0.1098,-1.3274
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1688,0.5146,1.0601,23.4759,7.848,7.848,5.778,3.0937,0.7971,10.1785,2.7924,5.1635,3.2016
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3426,9.9583,-1.1581,30.4188,-3.3039,-3.3039,-7.0916,-11.4634,0.9626,49.7674,-8.593,-0.3081,-0.1768
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4511,0.3018,0.4813,49.5306,11.5463,11.5463,10.5091,7.0722,1.1752,20.835,8.3391,2.897,1.7065
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9011,0.4106,0.6994,80.5505,25.5876,25.5876,24.5365,19.8241,0.7952,45.4453,15.7635,3.9472,3.2669
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4298,0.3154,0.509,39.5741,16.6786,16.6786,13.6841,10.2857,0.921,20.408,8.8911,0.2812,0.2889
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.121,0.6401,1.8451,25.3586,9.9557,9.9557,8.1378,6.4124,0.5022,12.6497,3.401,-0.035,0.7331
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8476,0.3671,0.5938,70.5892,27.1156,27.1156,24.5129,15.0916,0.4387,15.9161,7.3362,1.3323,1.2723
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1341,0.2922,0.4469,22.8509,7.2368,7.2368,5.5246,3.9448,0.956,7.9447,3.7714,-1.6429,-1.5969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5629,0.5694,1.3755,63.6303,19.7376,19.7376,16.4312,10.8834,0.2969,14.9511,3.2837,5.9266,5.2762
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365,0.5274,1.1397,6.7873,6.3641,6.3641,4.1785,0.9508,1.0758,11.627,4.4122,-1.7011,-1.3513
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365,0.5274,1.1397,6.7873,6.3641,6.3641,4.1785,0.9508,1.0758,11.627,4.4122,-1.7011,-1.3513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8468,0.3803,0.727,58.1119,22.2494,22.2494,19.289,13.6305,0.4833,13.8947,6.3202,3.2713,2.7185
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3074,0.5456,1.2558,45.2221,20.5187,20.5187,12.3543,7.8675,0.2905,5.8716,2.2853,8.9599,-0.3541
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3074,0.5456,1.2558,45.2221,20.5187,20.5187,12.3543,7.8675,0.2905,5.8716,2.2853,8.9599,-0.3541
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.509,0.4695,0.9458,65.4849,25.3486,25.3486,22.64,13.7471,0.3569,18.897,4.9062,-1.2959,-1.3684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.509,0.4695,0.9458,65.4849,25.3486,25.3486,22.64,13.7471,0.3569,18.897,4.9062,-1.2959,-1.3684
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061,0.0582,0.0832,20.6056,11.1972,11.3737,11.1972,6.2076,1.3311,17.0358,8.4252,5.8659,1.2267
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7628,0.4022,0.6793,41.0901,11.3019,11.3019,7.6628,4.7082,0.5826,5.6512,2.7431,-0.6279,-0.5646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6971,0.0987,0.1107,75.0026,6.0503,6.0503,5.7628,3.6943,1.4352,9.5401,5.3022,2.754,1.1281
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999,0.5278,1.2032,41.6237,23.2033,23.2033,18.0034,11.6753,0.4866,15.6312,5.6457,1.3674,1.0489
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7329,0.1839,0.2497,34.9623,14.4183,14.8312,13.1516,9.6301,0.9041,18.3945,8.715,-0.4485,-0.3479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5788,0.005,0.0324,3.3826,2.6331,2.6331,2.684,1.7147,2.738,12.5001,5.7923,-1.96,-2.0486
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0664,0.456,1.0413,40.0095,18.6456,18.6456,16.3183,12.0852,0.7968,27.2753,9.6576,-1.0038,-0.9995
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5713,0.1548,0.184,77.2433,50.3356,50.3356,49.9467,37.5925,0.7229,40.3617,27.072,1.6487,1.5255
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5713,0.1548,0.184,77.2433,50.3356,50.3356,49.9467,37.5925,0.7229,40.3617,27.072,1.6487,1.5255
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499,0.5964,1.6249,73.9848,29.699,29.699,27.8165,19.9838,0.6618,62.8027,14.6596,4.73,3.9036
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6788,0.394,0.6604,17.8742,9.9618,9.9618,7.901,5.0383,0.9901,12.181,4.86,1.177,1.1586
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6788,0.394,0.6604,17.8742,9.9618,9.9618,7.901,5.0383,0.9901,12.181,4.86,1.177,1.1586
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451,0.6264,1.6857,13.4868,6.8899,6.8899,1.1865,0.5655,0.7049,2.8012,0.7765,-5.0585,-4.4654
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1451,0.6264,1.6857,13.4868,6.8899,6.8899,1.1865,0.5655,0.7049,2.8012,0.7765,-5.0585,-4.4654
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4708,0.4164,0.7684,20.2611,9.2726,9.2726,7.1755,5.8582,0.9895,15.6076,5.9598,-1.9013,-3.4188
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4708,0.4164,0.7684,20.2611,9.2726,9.2726,7.1755,5.8582,0.9895,15.6076,5.9598,-1.9013,-3.4188
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841,0.4149,0.7385,22.2801,1.7559,1.7559,1.0674,0.7413,0.7379,1.3372,0.5419,-0.0398,-0.1603
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3841,0.4149,0.7385,22.2801,1.7559,1.7559,1.0674,0.7413,0.7379,1.3372,0.5419,-0.0398,-0.1603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1436,0.3815,1.3947,17.1429,2.388,2.388,1.212,0.7254,2.298,4.8385,1.7693,15.4839,15.8636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5896,0.7796,3.788,33.1846,9.1863,9.1863,5.0772,5.0963,1.0939,34.2315,5.0821,-0.743,-0.6657
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9143,0.6612,2.6735,33.4038,4.1006,4.1006,3.7362,-1.1526,0.5223,3.3509,0.7716,2.6074,2.1075
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5214,0.664,2.0281,38.7482,14.3732,14.3732,12.666,8.2284,1.4418,57.342,11.8637,4.654,4.064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3209,0.3479,0.6159,23.5827,9.3076,9.3076,8.4142,6.2504,0.8551,18.1422,5.1726,0.1607,0.1097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4578,0.4674,0.8775,43.0742,7.7411,7.7411,6.9949,4.2592,1.7251,21.1904,7.3474,2.757,0.8895
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0334,0.4921,1.0923,65.7666,18.5141,18.5141,13.68,13.7832,0.2216,9.2748,3.0466,0.2894,-1.0232
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3814,0.236,0.3155,39.2872,13.9023,13.9023,12.697,8.5278,0.6337,8.9418,5.4043,2.6327,2.3667
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.614,0.2323,0.3049,31.9406,-9.552,-9.552,-14.4179,42.5398,0.1499,-2.9231,-1.0337,-3.6652,-4.0303
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9751,0.2098,0.2997,35.1518,14.6212,14.6212,13.5509,9.7496,0.9393,15.1692,8.847,-1.362,-1.4423
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9751,0.2098,0.2997,35.1518,14.6212,14.6212,13.5509,9.7496,0.9393,15.1692,8.847,-1.362,-1.4423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8496,0.1932,0.3192,14.1612,4.1667,4.1667,3.1318,1.1166,1.2439,2.7582,1.5921,7.7616,5.894
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3892,0.0403,0.0428,65.3119,35.7334,35.7334,36.7811,26.2797,0.6904,23.1924,18.1433,0.9518,0.8374
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3892,0.0403,0.0428,65.3119,35.7334,35.7334,36.7811,26.2797,0.6904,23.1924,18.1433,0.9518,0.8374
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.106,0.3924,0.7675,5.7579,5.6813,5.6813,3.8686,1.5581,0.4899,7.1297,1.1694,1.0644,0.9323
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5595,0.1711,0.2403,61.4445,10.7303,10.7303,9.941,5.7273,0.3324,3.0448,1.9038,1.6464,-1.4721
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3152,0.3713,0.63,7.5948,3.5035,3.5035,2.913,2.3068,2.3405,20.3288,5.4259,1.7872,1.5979
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3258,0.6538,2.1371,56.4702,8.6574,8.6574,3.1592,1.853,0.5027,3.9457,0.9314,1.4636,0.0934
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0504,0.1393,0.2965,69.4871,27.5172,28.4297,27.5172,21.6507,0.5985,23.5671,12.9572,-0.066,0.0597
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0504,0.1393,0.2965,69.4871,27.5172,28.4297,27.5172,21.6507,0.5985,23.5671,12.9572,-0.066,0.0597
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0504,0.1393,0.2965,69.4871,27.5172,28.4297,27.5172,21.6507,0.5985,23.5671,12.9572,-0.066,0.0597
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3894,0.1057,0.1884,40.1439,3.8056,3.8056,2.4036,1.7098,1.6865,5.1745,2.8837,-1.2091,-1.3086
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0368,0.7375,2.8099,17.7175,-0.4913,-0.4913,-4.803,-4.3628,0.5113,-10.9781,-2.2307,-6.3068,-6.2943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0368,0.7375,2.8099,17.7175,-0.4913,-0.4913,-4.803,-4.3628,0.5113,-10.9781,-2.2307,-6.3068,-6.2943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0368,0.7375,2.8099,17.7175,-0.4913,-0.4913,-4.803,-4.3628,0.5113,-10.9781,-2.2307,-6.3068,-6.2943
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5301,0.0012,0.1886,36.7961,13.3836,13.3836,12.3209,9.558,0.8726,14.0041,8.4327,0.7572,0.5022
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1855,0.4522,0.881,33.1713,14.0434,14.0434,12.914,9.3335,0.9941,31.3286,9.7815,-1.7301,-2.0601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1801,0.083,0.1216,56.5897,27.5776,27.5776,23.6972,12.8477,0.301,5.3563,3.805,1.1279,0.3785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0288,0.3091,0.5093,38.2361,11.3751,11.3751,9.7221,6.0899,1.2385,14.2675,7.5426,-1.7516,-2.1634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0288,0.3091,0.5093,38.2361,11.3751,11.3751,9.7221,6.0899,1.2385,14.2675,7.5426,-1.7516,-2.1634
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4794,0.1996,0.2924,34.8398,2.3934,2.3934,1.9319,1.8285,0.7596,2.9059,1.3893,2.3192,1.7218
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4794,0.1996,0.2924,34.8398,2.3934,2.3934,1.9319,1.8285,0.7596,2.9059,1.3893,2.3192,1.7218
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4793,0.7473,2.967,15.7161,8.2402,8.2402,6.1739,3.7043,1.779,44.6447,6.6647,-0.3689,-0.9397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0691,0.4437,0.9607,8.2159,4.0079,4.0079,1.1088,-0.0504,0.4308,-0.1893,-0.0788,-0.051,-0.7276
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8083,0.2302,0.3009,46.2438,24.8413,24.8413,24.736,22.3538,0.7987,29.3034,17.8533,4.3099,3.5802
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0146,0.746,2.9433,63.5201,12.7721,12.7721,-5.82,-3.7048,0.2993,-4.8993,-1.099,0.2967,0.187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.2859,0.3698,0.5869,14.1443,-0.5493,-0.5493,-3.462,-2.8187,0.574,-2.6441,-1.3358,-0.1901,-0.2603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.3246,0.4769,0.9116,17.03,-1.5593,-1.5593,-4.446,-4.2618,0.9312,-12.6802,-3.9688,-6.1071,-6.4226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.3246,0.4769,0.9116,17.03,-1.5593,-1.5593,-4.446,-4.2618,0.9312,-12.6802,-3.9688,-6.1071,-6.4226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.281,0.7703,3.6316,40.5831,-16.0363,-16.0363,-33.4841,-21.4901,0.2669,-33.3731,-5.7362,1.5532,1.2506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.281,0.7703,3.6316,40.5831,-16.0363,-16.0363,-33.4841,-21.4901,0.2669,-33.3731,-5.7362,1.5532,1.2506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9985,0.389,0.6828,59.2614,18.1381,18.1381,17.1873,10.8372,0.4041,10.9922,4.3796,0.1701,0.7837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3982,0.5647,1.2971,57.0717,26.2223,26.2223,20.0939,20.0313,0.4189,21.2021,8.3805,-0.4195,0.3673
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2444,0.2423,0.3322,57.5877,36.1335,36.1335,34.7049,21.9675,0.2337,7.9172,3.7629,0.8351,1.3583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2938,0.4212,0.8897,21.0744,11.6259,11.6259,7.0311,5.4318,0.4857,6.0187,2.6132,7.2045,4.0538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4833,0.3763,0.6316,14.6301,6.7414,6.7414,5.3229,4.2243,1.2942,10.1246,3.9938,0.8807,0.8138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2169,0.3478,0.6018,42.4868,15.2781,15.2781,13.8666,11.0945,0.9758,23.566,10.0798,-0.133,-0.1313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2169,0.3478,0.6018,42.4868,15.2781,15.2781,13.8666,11.0945,0.9758,23.566,10.0798,-0.133,-0.1313
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8178,0.2075,0.2842,67.1175,14.6602,14.6602,55.746,46.8609,0.2442,21.1792,11.5943,1.4923,0.8495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3362,0.5478,1.2116,17.8086,3.3042,3.3042,0.2638,0.7593,0.7687,1.43,0.5837,-4.8645,-4.9481
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2381,171.5,-1.0059,12.0397,3.7394,3.7394,2.153,0.3399,1.2261,-2.737,0.9726,6.4777,6.9808
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2925,0.3926,0.6677,11.8365,2.0223,2.0223,-0.2946,0.0609,0.4099,0.0539,0.0252,1.2459,-2.4804
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2925,0.3926,0.6677,11.8365,2.0223,2.0223,-0.2946,0.0609,0.4099,0.0539,0.0252,1.2459,-2.4804
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2157,0.1608,0.1916,59.2555,31.8842,31.8842,30.9774,28.1703,0.5011,23.679,14.4595,0.2897,0.0972
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2157,0.1608,0.1916,59.2555,31.8842,31.8842,30.9774,28.1703,0.5011,23.679,14.4595,0.2897,0.0972
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6037,0.1728,0.2088,77.729,38.8331,38.8331,40.1341,33.0984,0.6434,40.555,21.2964,0.4447,0.3921
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9878,0.6064,1.7226,73.5366,24.2141,24.2141,18.2909,12.2253,0.78,37.2508,10.6951,-0.0359,0.0037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9878,0.6064,1.7226,73.5366,24.2141,24.2141,18.2909,12.2253,0.78,37.2508,10.6951,-0.0359,0.0037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9878,0.6064,1.7226,73.5366,24.2141,24.2141,18.2909,12.2253,0.78,37.2508,10.6951,-0.0359,0.0037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6685,0.3601,0.5794,23.0581,0.8183,0.8183,-1.4542,-0.1029,0.8361,-0.0318,-0.0159,9.8201,8.2288
